label,text
1,Ithuku matum kathutha antha palli
1,"ULTRON_ GAMING ,puriyala?."
1,Love super 🙏🙏🙏
1,@Jayaprakash.g Prakash  sullu nga bro enna love pannala ma bro I am waiting for you❤️🙏
1,Supera sonninga Friend.....
1,Bro appa video poduvinga
1,Hi akka..nanum first thappa than nenachan..Ana neenga pesurathu kettathukapuram Nan thappa purinjikittanonu than..
1,So cute sennila you are god bless you
1,@Chris Tina  dhenks
1,@Kadhayalla Nijam  but so well hidden
1,bro super antha amma life long happy ya erukkanum
1,"@8.30 pularichuruchu dude., Enna soldrathu., Vera level 🙏"
1,Thirunangai patri pesum naaaye antha thirunangai koda padukura kevalamana eena piravi neenga than da first atha stop pannunga da porampokku ambalaingala vekkama ila road la night la neenga thana da thedi thedi poidu unga kaama pasiya thikuringa 50 100 koduthu chii solavey vaii varala neenga olunga iruga da thirunangai patri ithil comments pannnuna yallavanum thirunangai koda sex vachidu than da vanthurupinga muthevingala neenga thirunthungada first
2,Nana irunthaa sevutlaya arainthu ieubben
1,Love you so much sisy 😍
1,Ipa ava unakka enna panna😁
1,vera level thalaivaaa
0,Va d 9 usu vinoth
1,Enna nadippu sivagiya mingtinga
1,Adinggg Goiyaala...Neelam oru Rowdyaa...
1,Neenga romba bad ya 😔
1,Super nanba 🙏🙏🙏🙏🙏🙏
1,atha masuthaga kadavul vera ena vanum
1,Aashiq u left galata channel?
1,I support u sis
1,I love you amma
2,Nega lesbian ah?  yen boy getup la irukiga?
1,All are equal
1,Sudha S 
1,Ne soldrathu ellam ok sister...unna neraya heterosexual boys orasananga nu soldrathu than nambara mathiri illa....oru vela gay va irupanugalo...
2,Yen kita pesi irudha savaadi adichi irupa naye
0,sothom kumaravin. pavam ?
1,Manivel bro Vera level avaga feeling puruju panriga athukea ongaluku periya salute avagala mathi panrathukum Oru manasuvendum super bro all the best channel
1,AnbinalA S H Thala Sema 😆
1,Need demo video
1,"@Ayy Ar  yes bro, atutan en watsapp no, nan anuppiya nombarku watsapp add panni try seitu parunga dear pls.ennala mudiyala chellam, eppadi yavatu ungaludan pesa vendum unga mugattai parkka  vendum enru tudiyai tudittu kondirukkiren.so try pls.love you baby."
1,Dislike panna epdi tha manasu varudho 😏
1,Porike GA ethuga
1,Ivan thirungai ila oru jens
0,Dog ah love panna naye
1,Sis oru vishaiyam thaan ungala pola niraiya per  nalla valiyila irukinga.  But innum railway station laiah irukattum pothu idangalaium innum disturb panranga ma... Oru tym enoda mother in law kita  volunteer ah oru group ah form panni kaila vaichu iruntha purse ah pudungi kaasu eduthukitanga.. Ungala pola iruntha naanga bayapada maatom ma
1,@Prasanth Kumar  entha nadunu sollunga
1,Looosa iruppalaooo..... Aaalaiyum.. Munjaiyum pAruu
1,Bigg boss 4 ku varuvangalo... 🤔🤔
1,Ungaluku yallam yathula prank pandrathunu thariyatha intha mathiri pandrathu avangala asingapaduthura erukku. kovama varuthu bro neenga prank pandrathu
1,@New India  manusan Ku manusan mela than attraction varum epdi animals mela varum.ena Da logic karumoo da
1,@Sasikumar MM  awesome anna
1,enada revenger thevidiya ppayala nee 😂😂😂.umburathuku ready agiko
2,intha aravani kumbalai adikka vendu ellorum sernthu
1,Akka nega romba cute irukiga
2,apdiyada baddu paiya.en pool mudiya kuda una pudunga midiyathuda potta thevidiyapulla
1,@Anu Lenin  Nice Explain 🙂
1,first yethukuga kaasu tharanum ivangalakku atha yerachu sollunga
1,Save me tae😭
1,Vera level prank
1,Ayyo vera enna pannuvanga
0,indha nai ku.......veara....veala.....illa indha character ampalaya...pompalaya ney tereyala....taan peasuradu tappanadu nu kuda tereyama...loosu matre peasiki2 irukudhu naiii naiii😡😡😡😡😡
1,Avagala thetta Unaku Ena urimai Iruku............ Mudittu pode Unnoda velaiya pathuto
1,3:14 so innocent
1,Romba alaga irukeenga and edharthamana unmaiya pesreenga.
1,kantubeti
1,Akka anbu super😢😢
1,Sirikka veppinganu vantha alavechuttinga anyway enakku pothuva thirunangai akkannale putikkum ippo avanga Mela periya mariyatha vanthuruchu thank to TMPpasanga love you lots 🥰🥰🥰
1,Thirunanghai is great 
1,@Sakthivel Sakthi  vellore na adukkambarai ya sister
1,hats off malini akka..... love  :3
1,Hats off bro keep going
1,Malu super da ma👏👏👏
1,Yaru yaru support pannanumnu government ku theriyum un velaya paaru avanga avanga ista padi avanga avangaluku vazhanumnu aasa irukatha ithula unaku enna prachana ippo nee oru ponna love panna kodathu kalyanm pannika kodathuna unakku epdi irukkum antha maarithan gaykum ok
1,Avanga pool umbu
1,@renga durai  theriyum da potta.. Avangalukum feelings irukku. Respect pannatiyum moodikitu poda..
1,Endha manasu yaruka daa varum petha Amma kuda epdi arudhal solla matanga yaaa
1,Paaththa mattum thaane ellaarum namburanga...
1,Yesapa antha akka yela santhosham kedaikatum
2,Ethungala Athey edathula nikavachi serupala aadikanum ethunga pathi peru epadi Kevalama eruku
1,Veara level nanbas..👏👍
1,Bro prmse ah aluthutten.  Yenna solrathiney therila bro.  Intha madiri prankla intha madiri nalla vishayatha velipaduthurathula dan bro unga mela nalla thoughts athigam varthu.  Bro antha amma rmba nallavunga.  Avungala madiri nalla ullam niraiya peru irukanga nanbaa..
1,Abdullah khan thanks!!!
1,age 36
1,I love you amma
1,90s kid ah
2,Neengalum transgender ah
1,Super bro vera level ka
1,Smart Subash evangala Mari alunga ulagathaya azichiruvangalae repent agunam evanga
1,Selva Phil seriya sonninga
1,Erode person dhan ivuga ellarum
1,Hey eppo da wonder woman awards poduviga
1,@vijay visvasi  naan yaara iruntha unaken eriyuthu .. punda vendantu arivuketta nayr
1,Wa...wa...
0,Orina  serkai  enbathu  kevalam    makkal  thokai  athikamaguthuna  first   itha  pannavendiyathu  thana  appo  enga  pochu  mula
1,Bro part 2 sikirama podunga .....
1,"@Akilan A  enga aameen, illa allah u akbar, illa oom namo narayana sonna corona poyiruma!?; Stop saying bullshit about others,; Ennaku enga arikuthu nu neenga epadinga solla mudiyum.!?; Pirar nesika valanum,; Kanda Kandatha padikurathukku bathila,; Intha samuthayathukku Namma nala enna pana mudiyum nu paarunga.; Don't have a hate speech."
1,@PRIYA RANJAN  Illa pa Neenga Apdi Thappa Nenaikiringanu Sollala...Reality Adhu dhaane...Neengale Paathruppinga Maximum Romba Peru Avangala Thappa dha Treat Panraanga Avangala dha Mention panni Sollirukken...
1,Prank panna varapo kanchana padam pathutu vanthaya ore padathula vara dialogues ah pesura🤣🤣🤣
1,"@Rusi Waran  unma dhana bro, apudiye shreya ghoshal madhiriye irukanga la 😍😍😍, yenaku idhan bro mukiyam, coz na homo illa 🤣🤣🤣🤣🤣🤣🙏"
1,Look Like Bigil Thendral
1,@My Mani  hi.iam.boy.age.38.ok
1,Hi Karthik sister akka
1,Ithu tha sir கடவுள்
1,Nallavanga sabam nichayam kettum
1,Gud job Ashiq
1,Title la irukra transgender ha remove panunga plz.
1,Nice bro....but pls complete until end
1,Ellaam avan seyal
1,Bro vera level acting bro....ungaluku cinema chance kidaika ennoda valthukkal nanba..
1,Nice akka super
1,"@Prasanth Kumar  entha oru visiyathaiyum ,kanipula sollathiga naa"
1,She's look's like a bit of srushti dange.. 😵😵😍😍
1,ivan pora pokka paartha gust varlanaa roade poravangaloda bag pudinguttu ooda pooraan ...
1,Bro unga videos nallarukku but don't do prank bro eena varavanga epdi evlo kashtathula varanganu theriyathu pavam bro athe mari neenga neraya help panringa nalla vishyam ana atha oru video va eduthu youtube lalla post pannathinga because neenga help panringallla avangala athu innu guiltya feel panna vakum namma kitta illanuthana ivangalla ipdi pannranganu so plss apdi pannathinga
1,Manithaneyam  vatrathavargal inum avargal dhan... Manithargalaai valbavargal avargal dhan.
2,Ada thevidiya mudaikala.. Ungaluku ulla ortumai ilaye.. Aravani nonsense
1,Una tahnda kekura பே புண்ட🤣😂
1,"Neeuma da , dei 😕"
1,Anna part 2.....i am waiting
1,Super editing. 😄😄😄😄😄
2,Eintha pundainkala eppadi than
1,@SELVA KUMAR  fine neenga eapdi erukinga
1,Headphone 🎧 mukiyam bigulu😂😂
1,Hats off transgenders
1,Bro semmma bro super 🤜
1,@Sobana.M B.A English  romba ovr pa....mudila...valachu valachu varanga😥😥😥
1,@mony kathir  manankatti
1,Andha Manasu dha kadavul🙏
2,entha matheiri 9pundaikala serupala adikanum😠😠😠😠
1,Niga ivlo kastathulayum ellathayum poruthu kituu life a run panringa. Niga grate👍
1,Well done good prank
1,"Scene podama,build-up  pannalama,normal ah  pesuma....."
1,😢😭😭😭😭😭😭😭😭😭😭😭manase romba kastama  iruku. 😭😓
1,DE manitham na eannanu kaakkitingka da 
1,சரத் look semma. 👍😄🤣🤣🤣
1,part 2 waiting naa ipdi irkanm paa
1,Hi I'm sathya Susie from Bangalore I like u open talk malini love you
1,Unga alavuku kevalamanavanga kedaiyathunnu otumotha samuthaiyathaiyae kurasollura manobavam....sari alla
1,Puriythu theriyama pesitan manichka pa
1,Anna vera level social experiment neenga vera level anna ipdiye prank pannunga ungalukaga naa enala evolovu mudiyumo adhuku meala support pandren
1,Paithiyem pudiecha lusu....neega ketta ponathuku ellaraium ethukku ilukuriga
1,Pls first yangaluku oru vaipu kudunga
0,"Valkiey alievie thedie poreengaley,ithu oru peria pavam ,nala visiangaley pesama unaku thevianathu eduthu hitu un thapie nyapaduthara?"
1,En vaazhkailaye padicha theva illatha Comment idhuthaan 🤦‍♂️ Poi velaya paaruya😑 Aramani neram paaparaam paathutu waste nu solluvaaram. Enakennavo un mela than doubt antha ponnu sonna maari athe maari irunthutu odukra maari iruku 😂
1,chi yanna poolapu ithu   munda
1,Bro.. Acting vera level bro.. Sathiyama kanu  kalagiruchu 😔
1,Jail  lla    podanume
0,Ithula pakkum pothu Hiv ah vida mosamana disease la varpothunu theryuthu
1,And na ipo en partner kuda dhaan iruken ennoda partner uhm oru Lesbian dhaan Kerala la coming out aana person and en family k indha visyam therium and avanga accessories pannikkala ipovaraium 😭😭😭 but kandippa one day a avanga realise pannuvanga nu namburen .
1,Ennai porutha varai ithu correct than...sariyanaa thierpu.....putichaa adcept pannuga. I'llana vilakitunga... Avarkalai kutram solla neengal yaar?
1,Superb bro 💪🥰💯
1,Super  gril
1,true love never die
1,Padmini mam enga college ku vanthu irukanga she is great women.
1,Brother oru gay ya irunthu oru pennai thirumanam seygirom endral pirakkakoodiya kulanthium gay ya than irukkuma...
1,Vishwa Hanu hey enaku una thitta urimai illa ne ena thitta urimai illa...avanga urimaikaga avanga pesuranga... adhuku en avangala thitti command podanum kekuren...
1,i respect her....namba yaaru avangaluku rights koduka.they re also citizens like us.aprm enna dash ku equal rits nu solitu suthitu irukeenga..fst ne oru manishana iruntha innoru manisha noda feelings a muthal purinjiko...ivangala paatha ungaluku kaamamthan nyabagam varutha..SHIT...ATHA MAARI COMMENT PANNATHUNGA  THONGIDUNGA...heterosexual ku varathu matum than true luv a..luv oda base e anbu..unarvu...athu thani manithonoda virupam..yaaaroda varpuruthalum illama varathu...atha en varpuruthi thinikka nenaikireenga...HATSS OFF MALINI...FOR BEING SO BOLD...
1,Ungalala 10 min jolly
1,Nusky Ahamed. Romba abathama irukku unga comment ah padikaradhukku. Oru vishayam mattum unmai.. Neenga rice la poosanikaaya maraikka paakureenga..
0,Can't accepted..  Its based only on sex....sex ah thandi yevlavo eruku.. Karumo ..etha support pana kudathu punishment than kodukanum.. Support panuna evanunga meethi erukavangalauim keduthuruvanga
0,Ne eduku pora punda nea potta mooditu erukaveandithu thana punda nadikkaadha de gomma
1,Velakaran ena follow panrano avan pana slrano ilayo atha pride ninachutu mooditu getukaga follow panra puthi namakita Dan da iruku😁😁😁...Pesura arivu jeevigal lam nalu English putukadha menjitu vanthu insta status potu sutuhura koshtikagal than. Anyway valthukal progressive society sluvinga ena karumami panitu  ponga
1,konjam un sutha muditu yellarayum vazha vidunga da
1,Ithalam nambura maari illa
1,Trichy irukikala pls reply
1,@pika reviews   adha sola ne yaruda puluthi.. Pudikalana pocha mooditu poda
1,Arumai nee Super
1,@La profesora  ultimate bro
1,Like it love u lot.............🖤
0,Gay payale doctor consult pannuda
1,podi evanukku Ni porantha
1,Awaga urumaiya awkagaluku keta athu ithu tharu sari Endu solla ivaga yaru 😡
1,Smile cute iruku..
1,Sama gethu katarea girl
1,"Oru Ann anave Mari nadakanum,oru pen pen Mari nadakanum.."
1,Adha neengalay avanga kitta kaytu therinjekonga
1,I support LGBTQ
0,Onna acid  berella mukkuvendi
1,Nee ingayum vanthudiya drogi
1,Thevidya paiya ungaluku Vera polapu illa ithuku poola oombi sambaringa da thevidya pasangala🤬🤬🤬unga amma akka la ipdi than keppingala
0,Avanga avanga life  avanga avanga  istam virupam nu  solli  yellaraum  yeththi vidathinga Pls 
1,Superb nanbaa greate 
1,Neinga gay ya bro
1,Varalaaaa namba edupoooo......😁😎
1,Part 2 waiting anna konjam sekkirama podunga
1,Ama sattam varavendum
1,Antha Akka romba nalla irukkanum...
1,kandavanuku porantha kalavani pullaiya
1,Bro part 2 aippa varum
1,Well said gethuu Akaa😎
1,Enakku intha video va paakupothu sujith nyabagam than varuthu ...aluvatha saamy.... Itha kettona😭😭😭
1,Nalla ullam kondaval aval...
2,9 thukala pathale kanduavathu
1,Neeyea gay thaan nu ninaikirean
1,Suganga kk Suganya kk just contact me in face book Anck balakrishnan
1,vada chennaila gotha pundaiya valla meena varukura mari varukurom vaariya
1,Mathavanga angle la irundhu yoschu parunga brother....love pannadhukaga jail la irundhurkom....yara love pananum ngrathu namaloda ishtam....adhukaga neenga jail ko...illa asinga para ungalku purium.....
1,yarukuma bayam .....
1,Mm nalla ammukirukanga
1,@D. S Sureshmanju  neenga nadanthathu therinja pesunga... Ongala pesavanamna sonne
1,Aathi ..... Yevlovo namba thevala pola.......
1,Nee yaru pa....semma voice dear
1,Bro yannaku unga thuthavi thevai yangala meet pannalama
1,#1 trendingku vara vendiya video...🔥
1,Waiting bro மரன  fun iraku
1,Cheeeeee....thooooo....ivangala mathiri kevalamana aluga iruka nalathan .....sila nallavanga pathikka paduranga.....
1,Bala kumar. Avanga ungala Apdi iruka solala irukuravnagala ean abuse pandringa avanga life avanga urimai avanga poaiti straight ppl a maara soli kekala avangala vala vidunga ndu thaan kekaraanga avanga
1,Bro nenga pesa pesa ennaku kutheka arampachuru bro
1,Antha akka voda iraka kunatha pathu    enaku alugaye vanthuruchu PA. Ippadi patta nalla ullagala prank pannavendam pls. But 2nd partla avanga enna pannaga nu pakka avala iruku bro. Quicka 2part update pannuga pro....
1,Nalla iruku bro
1,Semma concept namba
0,"Ivala laa  Paari saalan, healer baskar, rangaraj pandey maari aalunga dha interview edukanum.; Lgbt avanga avangaloda thanipata virupamna oruthana naa kola panitu, kola pandrathu ennoda virupam, kola panna enaku sandhosham kedaikuthu nu solla mudiyuma?  Indha lgbt feelings genitical eh kedayadhu nu doctors soldranga Inum adha yaarum prove um panla. Iva edho sadhicha mari thimira pesrarhe pathale romba kevalama iruku, paavama iruku."
1,"swetha k ,sila peruku pirapulaye vaai pesa mudiyalai nu vacchukoo,avan Nama than correct ,vaai pesuravan thappu nu ninachana ,yaru loosu.?namaku than kurai nu antha umai ninaipan."
1,pochula la olu vangarathuku nee ivlo neyam pasara?
1,Kudos to all❤️❤️❤️❤️
1,@shinchan shinchan  mariyaa thai yaa pesuna ...naanum mariyaa thai yaa pesuven...periya pundaiyaa tam pesaa tha.....
1,One word ivanga god ivanga eppavum theivamthan ivanga eppavum theivama ninakira Amma ivanga
0,Reproduction ilana mavanae  neeyae  illada
1,Rajeswari Rajagopalan true. Bayam thaan. Thatti ketta avanga asingama pannu avanga ..  neenga rpf call panni irukkunam
1,Ozhaichi saapuda sollu
1,"Panrathu ellam vilangathanam ,aana oru  nala movement vantha , nalavan Pola  nadikirathu ... Ithuthaan elaam manushan oda suyarubam   Correct a nanba ..."
1,Goosebumps eh vanthuchi😧😧😧
1,@karthi krishna  yen Da lusu punda adhu epdi ponu kum ponu kum payanukum payanukum kolantha porakum.kalyanam panravanga elarum kolathai pethukurathuku matum  ah Kalyanam panuranga
0,Nii modhala payana ponna🤔🤔
1,Kaduval arul ungaluku epothum irukum
1,Video super nanba nalla pannuga💐💐
1,Intha ponnu tamil peisaruthuku kekka mattum vanthen.
1,Great  keep rocking
1,oruthana அடிச்சு kolradhavida kalaachara seerkedu என்ன Irukkapodhu
1,Big salute bro
1,Bro gr na aenna bro
1,Edhuvum operation panirikiya thambi
1,Aiyooooh illenaaa mattem 🤨🤨🤨
1,Un poola sappanum
1,Vera level bro keep it up
1,Super Anna 👌👌👌
1,troll  veralevel
1,Pratap oh nee hero poster ku paal abhishekam panra aala? adhu thaan nee pesuradhu ellam padam dialogue irukku. yenna seiradhu? nee padam paakurapa naan nalla books padichaen. unna madri periya porupu(parupu) kidaiyadhu.
1,Oruvanukku  oruthingurathu maanam illa bro adhu roles . avanga manathoda irukkuranaalatha avanga urimaiyanacangalla kekkuranga idhula ungalukku enna prechana ungalukku pidikkalaya neenga adha pinpatra vendam but adhuthavangala ipdi seiya koodathunnu sollanum adhuthavangala thappa commend pandrathum crt nu soldringala. Oruthar transgenter ah irundha avanga ipdi irukkurathu thappunnu solluvingala adhe maaritha gye and lesbianum.
1,Cute antha akka sathyama sema alaga irukanga
1,Vera level thalaivaaaaaaaaaa🔥🔥🔥🔥🔥🔥
1,Bold attempt Nanbaaa...💥👍
1,More to video good luck
1,Unmaiyavay sirippu varala andha akka pesuratha pathu pullaruchuruchu 🙏
1,Naa drawing nalla pannuven.. makeup la romba interest and dance poven..aprama naa alangaram koviluku senjitu irundhen ippa naa transgender ah irukuradhala yarume yenna kupda mandukanga romba kashtama iruku ... Naa idhanalaye 26 thadava susaide try panniten but andha kadavul yen uyira yedukala ... Yenakunu oru nalla job irundha naa kandipa vazhuven .. Oru veetu vela senji kooda naa vazha aasai paduren ... Pls yen thiramaya yennala veliya kondu vara mudila yarume yenaku support panna illa... But I really hate this life ... Pls help me ... Naa pitchai yedukavo sex work pannavo virumbala.. Naa yedhachum vela senji vazhanumnudhan aasa padurenga ... Idhe maari niraya Thirunangai avanga talent ah vilipaduthama irupanga avangalukum help pannunga .. Yengaluku oru nalla work kodunga naanga nalla senji kodupom.. Promise pls support sir and mam... This my small request... Yedhum thappa type pannirundha I really very sry.... By harini priya thirunelveli....
1,Arivu illatha naainga ippadi tha pannunga
1,Na epa dan eindha movie padan LGBT normal persons dan .....na neeraya comments paduchan roimba kastam eruku ....be brave bro and sis ........ everything will change
1,Sivanin maru avadharangal...vaazhum kadavulgal...😭😭😭...
1,Good job 👍 bro uae frind
1,Ena maalini. Ivlo olli aayitinga??
1,Cast sosity and culture nu namala namaloda life avanga thirmanikaranga namakaga yarum Inga yarum vazala society kaga dha nama vazaram avanga ena solluvanga ivanga ena solluvanga nu fearnes thought Vera vazi ila ma thanaku pidikatha oruthavangla marriage pani life fula feel panitu eruka vendiyatha dhan nam thalai ezuthu avlothan yaravathu mathi ezuthinal matumey marum matram ondrey marathathu
1,Ha ha ha
0,krishna kumar appa amma oru paiyana love pandrannu sonna koodatha accept panna maatanga?
1,Vera level nu sollvangale adhu idhu dhaan
1,Apdina enna mam
1,Are u lesbian
1,3.1k dislike panavanga manusanya neengalam .... Ithugu name prank Ila nanpa ... Film  all the best ..❣️❣️
1,Spr nanba ❤️
1,true arjunan anand
1,kolanthai eduthu valakkumpothu antha kulantha valarumpothu ethanai avamabangala pakumunu theriuma muttal
1,Shrinivasan kannan sir.... ungalukku oru lesbian porantha... ni ga yenna pannvinga
1,Nalla irupinga ponga da.....ungala lam onnum panna mudiyadhu....
1,Alugaradha sirkradhanu theirila
1,machiii ur video semma daaa
1,Ipdi pana Evan vela kudupan
1,Support transgender people ❤️
1,super Ka orange saree vera 11 love you ka
1,Sooo beautifull like anjali ameer from my state kerala
1,H r u
1,Thirunangainu sollathinka amma theivam neenka than nalla erukkanum
1,😂😂😂😂 alien manda
0,"swetha k ,Bible Quran la lam adhu miga periya pavam nu pottu irruku."
1,Really prank video ku aludhten sema video....andha akka God manasu Avanga ellam
1,@Ayy Ar  ninga ivvalavu anba  pesunatilaye enakku pati sariyagirucci.itutan unmaiyana natpirku adaiyalam.i am very love at you.ippave ungala katti pudicci lip kiss adikkanum pola irukku.so miss you.thanks a lot.ummmmmmah.
1,I am kerala ungalude video ronba nallarkkthu
1,Neenga Vera level pasanga da unga appa amma ungala semaiya valathurukaanag
1,Super super super 🙏🙏 🙏
1,Acting vera level bro👌👌👌👌👌👌
1,Maranam mass bro....
1,Congratulations super super 🎈💖💯💯💯💐💐💐
1,mudija nee poiru
1,Part 2 eppe
1,Avanga ellam kadavul mathiri anna
1,Rajeswari amma avanga apdi peasnathuku sorry oru silar apdithama nanga ellorum work panrom train .kadai vasul ellam porathu illa
1,"swetha k ,unnaku Sandegam irrudha khajurahotemple wiki page onnu Tamil la irruku adha full aa padi."
1,Vera level paiya 🤣🤣🤣
1,Part 2 poduga bro plzzz keep it up
1,"Super Akka,love you all♥️♥️♥️"
1,Hey sennila nee sema azhaga irukura di ma.
1,Kavala padathinga akka onga manasukku ninga ellarum nalla erupinga 🙏🙏🙏
0,Kalli kalam ivungula mari aaluga naala tamil culture eh spoil aaga poguthu
1,@Pavithra Palani  my name's Nisha nanum en sinnama ponnum uyirukku uyira palagitu irukkom Ava illama na illa na illama Ava illa unga comments ellathaiyum parthen unga kita pesanum ethula pesalam sollunga sister
2,Evangala serupala adikinum
1,@Kadhayalla Nijam  fuckk off
1,Podhum da mudila .. yaroda handbags la paakuradhu nu oru varamurai ilaya...
1,Akka neenga pesurathu romba thappu Akka unga life ah maatha Yesu oruvar irukaru Akka avaru maathuvaru don't feel
1,Salary evelo kudupinga sir  I'm waiting
0,Tamil Malaysia TV nee saavuda porikki naayae naan aambala da
1,Avara sekrama vara sollunga pa.. nanum skl padikra Apo la irunthu pathuttu iruka... Clgae mudichachu... Inum varala... Sekrama vanga pa...
1,I like it
1,Ennanu prank panna poringa avangalavachi pavam.edachum tease pannidaporinga...adhu pavam
1,Vera11 thalaiva i love U 😍😍😍❤
1,Nan solren ji! Aanum ponnum kalyanam panradhu kolandha pethuka illa kooda vaazha! Andha Amma ku adhu therla! Apdi kadaisi varaikum kooda vaazhradhu aana irundha enna penna irundha enna? Adhu avanga avanga ishtam!
1,Vera level nanba👌
1,Happy Sparrow saraku potu comment panra pola... Kadaisi vara nee un partner oda iru modha.. Aprm pesu.. Kalachara kanni
1,Anchor lesbian ah bi sexual ah nu kelunga.....semmaya irukanga...
1,vera lavel entha prank
1,Acting lvl jaimani 🔥🔥bayangaram yaa sema
1,Nayatha kega vakkella Sunni mudikudu viduku poda
1,I love you unagala enaku rompa pidikum
1,"@Ayy Ar  OK dear, take are.illa bro ninga tappa ninaccittingalonutan nan romba feel pannitten.no problem, no na all ready anuppiten dear. En vantu  seramattunutan teriyala.jobla irukkingala."
1,Caption is true ?!?! 
0,Enaku oru doubt iva aambala ya ila pombala ya?
1,@Rekha S  s
1,Very nice i m Gay 👬👬 I love you 💖💖🌈🌈💖💖👬👬💖💖
1,Soman Nair wow enna oru kandupidipu.. varalaaru theiyadha veenaragalin pechu idhu
1,Cheeee ipad oru news pakurathe kevalam 🙄🙄🤗🤗🤗🤗
1,❤super bro ❤
1,Sirikka vekkire prank than paaththu ikkirean 1st time kan kalangitean😓
1,Bro Vera level ennala video pakkave mudila enakku aluga vandhuruchu🥺😭
1,Bro keep rocking bro I'm from Bangalore ur fan bro I like ur videos keep going bro ❤
1,Part 2 yepo poduvinga anna
1,question kekravar sari illa... athu periya brilliant mathiri pesuthu. .ivar silent ah question mattum kekraru...
1,"goyya suthhula pei,gommaala okkuran paru booyiiii🤣🤣🤣🤣"
1,Kadavulin padaipil anaivarum samam
1,Summa therikka udroam
1,Ishvar Mahendiran ungakita nan orumaila pesiruken.athuku sry....bt avaru solratha kavanichu patha crcta iruku....pathukonga.apram unga isdam.
1,na num anupi irukkan aatha message la irukku alla paru
1,Akka i love you
1,@Mohamed Sameer  sorry.. nenga avangallukku support   panni ivlo understand  paesanadhala may b nengalumnu naennachittan sorrrrrryy
1,"Semma concept hats off guys 😘😊; Andha akka ungalaka dance adunangale , naa alundhuten 😷🥺🥺"
1,Neenga yentha idam
1,Karthik P ர..
1,unaku vekkama illa mothala
1,Indra Indu yen kevalam ..
1,Solla Varthai illa Nanba Rmpa Arumai Kan kalangiten
1,Dont say against natural
1,Naa oru men girl mela eripu udaya men bcz enoda feelings apdi ipo enkita vanthu yen ipdi irukanu keta kovam varum illa athu mari thana homosex peoples um. So itha kevalama.. cast sanda mari peruma patukama avangala irritate panama plz respect the all human feelings.
2,seruppa kalatti adikanum.
1,i love you kka
1,Awesome respect transgender
1,Nagulan T nee evano adhudhan naanum.. nee manushan na naanum manushan dhan.. unaaku vera madhiri theruncha poi oru nalla doctor ah paaru
1,👏😥🙏🙏🙏🙏🤝solvadharkke vardhdhi illai
1,"Good one, Yesu 👏🏼👏🏼"
1,like and share
1,@MANI KR  avanga kashtatha solranga bro athu sari avangala kashta patothi pakkurangale bro.. .prank show apdinra perula
1,Intha videola first 24 minutes vida last 20 minutes share pannina visayangal super! Useful too
1,Vera level neiga bro ..🤗
1,Serrupala adipan evana
1,Let your rainbow fly 🏳️‍🌈
1,Super akka Vera leval
1,Inga oru actor solraaru... section 377 bar pana pinaadi ... ina viruthi eh irukkathu nu... see its shows your foolishness 
1,Enna oru buthisaalithanam!! Kolandha porakkuradhu aanukum pennukum dhan apdina fertility problem irukkuravanga kalyanam pannikave koodaadhu adhane??
1,Good job guys
1,Atleast love sonna satisfaction ah vathu kedaikum
1,Andha manasu than sir kadavul❤️
1,Tirunangai than namala Poga vida Matamga etha ena pudhusa eruku
1,@karthika Srinivasan  semma
1,Intha pennu na Thiruvannamalai pathu iruka na sariya athu
1,Vera level Thalaiva😂😂😂😂
1,Romba thanks akka ennaku sathigama eruthuthu eppa i am ceilyar i am gay thaks akka
1,Pratap dei unake idhu konjam overa theriyala loosu.sattaye kilichittu suttara paiya unaku doctor aaganum nu aasaye.
1,Love you Nanba🥰
1,@Saurav Singh  ni dhanda patient so ni dha admit aganunda mutta payale..!
1,"Munna pinna theriyatha antha paiyenukaga kanner vidra antha manasu irukkae, 9.20🔥"
1,Super akka 😍😍😍😍😍ľùv so much sis
1,Message super bro... Aana neengaley ready panni nadika vachirukinga ... Unmaya othukonga
1,Yappa semma experience
1,Bangalore la yaryaru irkinga coment la solunga?
1,Closeup la avlo alagu akka ninga
1,ViNu Vinuja Abi !997 thu asinga pudichathe epadi pesuthu pasu karumam... ne than asiganthin utcham avanga illa...
1,Dai enada actinga ila unmayave apdithana.sema actingda.
1,Neenga mara venam sir..Unga pullayo unga peran pethiyo thanave marum.. apo therium ungaluku pain..
1,intha kelviyai publicitikaka vikadan kekaamal vituirunathale ivlo periya visiyam yarukum theiramale kattu padu odu irunthu iruppaarkal don't use media for bad publicity
1,America thayoligalala India nasama pogapothu
1,Nanba.. andha thirunangai un happy kaga road la dance kuda adunanga.. adhu pathu azhigaiye vandhuduci enaku... 😭😭😭😭 Enaku thiru nangai mela oru mariyadhaiye vandhiduchi 😭😭😭
1,So funny liftick hahaahha
1,Typical male chauvinist :P
1,Super bro 👌
